original_name,local_path,source_url,description_url,bytes,mime,source_timestamp
56_Dei_fide.mp3,56_Dei_fide.mp3,https://liberhymnarius.org/images/3/38/56_Dei_fide.mp3,https://liberhymnarius.org/index.php?title=File:56_Dei_fide.mp3,655437,audio/mp3,2011-03-10T09:47:49Z
56_Iam_Christe.mp3,56_Iam_Christe.mp3,https://liberhymnarius.org/images/9/93/56_Iam_Christe.mp3,https://liberhymnarius.org/index.php?title=File:56_Iam_Christe.mp3,1080505,audio/mp3,2011-03-10T09:47:36Z
57_Qua_Christus.mp3,57_Qua_Christus.mp3,https://liberhymnarius.org/images/4/43/57_Qua_Christus.mp3,https://liberhymnarius.org/index.php?title=File:57_Qua_Christus.mp3,667040,audio/mp3,2011-03-10T09:47:25Z
57_Ternis_ter.mp3,57_Ternis_ter.mp3,https://liberhymnarius.org/images/6/64/57_Ternis_ter.mp3,https://liberhymnarius.org/index.php?title=File:57_Ternis_ter.mp3,699325,audio/mp3,2011-03-10T09:47:14Z
58-vexilla_regis_prodeunt.mp3,58-vexilla_regis_prodeunt.mp3,https://liberhymnarius.org/images/1/1c/58-vexilla_regis_prodeunt.mp3,https://liberhymnarius.org/index.php?title=File:58-vexilla_regis_prodeunt.mp3,3641437,audio/mp3,2012-01-20T17:38:41Z
60-vexilla_regis_prodeunt.mp3,60-vexilla_regis_prodeunt.mp3,https://liberhymnarius.org/images/1/13/60-vexilla_regis_prodeunt.mp3,https://liberhymnarius.org/index.php?title=File:60-vexilla_regis_prodeunt.mp3,3309314,audio/mp3,2012-01-20T17:41:20Z
61-pange_lingua_proelium.mp3,61-pange_lingua_proelium.mp3,https://liberhymnarius.org/images/4/4c/61-pange_lingua_proelium.mp3,https://liberhymnarius.org/index.php?title=File:61-pange_lingua_proelium.mp3,3771438,audio/mp3,2012-01-27T12:10:21Z
63-en_acetum.mp3,63-en_acetum.mp3,https://liberhymnarius.org/images/4/4c/63-en_acetum.mp3,https://liberhymnarius.org/index.php?title=File:63-en_acetum.mp3,3014525,audio/mp3,2012-02-08T15:36:30Z
65-celsae_salutis_gaudia.mp3,65-celsae_salutis_gaudia.mp3,https://liberhymnarius.org/images/4/40/65-celsae_salutis_gaudia.mp3,https://liberhymnarius.org/index.php?title=File:65-celsae_salutis_gaudia.mp3,1372363,audio/mp3,2012-02-08T15:53:26Z
67-salva_redemptor.mp3,67-salva_redemptor.mp3,https://liberhymnarius.org/images/9/98/67-salva_redemptor.mp3,https://liberhymnarius.org/index.php?title=File:67-salva_redemptor.mp3,2124990,audio/mp3,2012-02-13T14:00:53Z
68-crux_mundi.mp3,68-crux_mundi.mp3,https://liberhymnarius.org/images/3/34/68-crux_mundi.mp3,https://liberhymnarius.org/index.php?title=File:68-crux_mundi.mp3,1252291,audio/mp3,2012-02-13T14:22:02Z
69-christe_caelorum.mp3,69-christe_caelorum.mp3,https://liberhymnarius.org/images/1/1e/69-christe_caelorum.mp3,https://liberhymnarius.org/index.php?title=File:69-christe_caelorum.mp3,2858509,audio/mp3,2012-02-14T13:26:57Z
69-per_crucem.mp3,69-per_crucem.mp3,https://liberhymnarius.org/images/1/13/69-per_crucem.mp3,https://liberhymnarius.org/index.php?title=File:69-per_crucem.mp3,1271100,audio/mp3,2012-02-13T14:31:41Z
71-tibi_redemptor.mp3,71-tibi_redemptor.mp3,https://liberhymnarius.org/images/9/9f/71-tibi_redemptor.mp3,https://liberhymnarius.org/index.php?title=File:71-tibi_redemptor.mp3,3007720,audio/mp3,2012-02-14T14:21:23Z
74_Ad_cenam.mp3,74_Ad_cenam.mp3,https://liberhymnarius.org/images/8/81/74_Ad_cenam.mp3,https://liberhymnarius.org/index.php?title=File:74_Ad_cenam.mp3,1563558,audio/mp3,2011-05-14T14:22:06Z
76_O_rex_aeternae.mp3,76_O_rex_aeternae.mp3,https://liberhymnarius.org/images/e/eb/76_O_rex_aeternae.mp3,https://liberhymnarius.org/index.php?title=File:76_O_rex_aeternae.mp3,1458238,audio/mp3,2011-05-14T14:21:23Z
77_Iesum_redemptor.mp3,77_Iesum_redemptor.mp3,https://liberhymnarius.org/images/4/45/77_Iesum_redemptor.mp3,https://liberhymnarius.org/index.php?title=File:77_Iesum_redemptor.mp3,878948,audio/mp3,2011-05-14T14:18:15Z
79_Hic_est_dies.mp3,79_Hic_est_dies.mp3,https://liberhymnarius.org/images/e/e2/79_Hic_est_dies.mp3,https://liberhymnarius.org/index.php?title=File:79_Hic_est_dies.mp3,1652587,audio/mp3,2011-05-14T14:26:49Z
81_Laetare_caelum.mp3,81_Laetare_caelum.mp3,https://liberhymnarius.org/images/c/c7/81_Laetare_caelum.mp3,https://liberhymnarius.org/index.php?title=File:81_Laetare_caelum.mp3,1547264,audio/mp3,2011-05-14T14:26:00Z
82_Aurora_lucis.mp3,82_Aurora_lucis.mp3,https://liberhymnarius.org/images/8/83/82_Aurora_lucis.mp3,https://liberhymnarius.org/index.php?title=File:82_Aurora_lucis.mp3,998377,audio/mp3,2011-05-14T14:25:09Z
83_Chorus_novae.mp3,83_Chorus_novae.mp3,https://liberhymnarius.org/images/d/d8/83_Chorus_novae.mp3,https://liberhymnarius.org/index.php?title=File:83_Chorus_novae.mp3,1397110,audio/mp3,2011-05-14T14:24:36Z
85_Iam_surgit.mp3,85_Iam_surgit.mp3,https://liberhymnarius.org/images/c/c8/85_Iam_surgit.mp3,https://liberhymnarius.org/index.php?title=File:85_Iam_surgit.mp3,704654,audio/mp3,2011-05-14T14:23:35Z
86_Venite_servi.mp3,86_Venite_servi.mp3,https://liberhymnarius.org/images/f/f6/86_Venite_servi.mp3,https://liberhymnarius.org/index.php?title=File:86_Venite_servi.mp3,695879,audio/mp3,2011-05-14T14:23:03Z
87_Haec_hora.mp3,87_Haec_hora.mp3,https://liberhymnarius.org/images/f/fd/87_Haec_hora.mp3,https://liberhymnarius.org/index.php?title=File:87_Haec_hora.mp3,721894,audio/mp3,2011-05-14T14:22:32Z
88_Iesu.mp3,88_Iesu.mp3,https://liberhymnarius.org/images/6/68/88_Iesu.mp3,https://liberhymnarius.org/index.php?title=File:88_Iesu.mp3,1176733,audio/mp3,2011-06-02T13:05:00Z
90_Veni_creator.mp3,90_Veni_creator.mp3,https://liberhymnarius.org/images/9/90/90_Veni_creator.mp3,https://liberhymnarius.org/index.php?title=File:90_Veni_creator.mp3,1236927,audio/mp3,2011-06-02T13:02:54Z
92_Aeterne_rex.mp3,92_Aeterne_rex.mp3,https://liberhymnarius.org/images/b/ba/92_Aeterne_rex.mp3,https://liberhymnarius.org/index.php?title=File:92_Aeterne_rex.mp3,1709024,audio/mp3,2011-06-02T13:01:13Z
94_Optatus.mp3,94_Optatus.mp3,https://liberhymnarius.org/images/2/27/94_Optatus.mp3,https://liberhymnarius.org/index.php?title=File:94_Optatus.mp3,1995204,audio/mp3,2011-06-02T13:00:13Z
96_Iesu_redemptor.mp3,96_Iesu_redemptor.mp3,https://liberhymnarius.org/images/2/23/96_Iesu_redemptor.mp3,https://liberhymnarius.org/index.php?title=File:96_Iesu_redemptor.mp3,1216867,audio/mp3,2011-06-07T09:19:09Z
98_Lux_iucunda.mp3,98_Lux_iucunda.mp3,https://liberhymnarius.org/images/d/d6/98_Lux_iucunda.mp3,https://liberhymnarius.org/index.php?title=File:98_Lux_iucunda.mp3,1025648,audio/mp3,2011-06-07T09:18:32Z
99_Beata_nobis.mp3,99_Beata_nobis.mp3,https://liberhymnarius.org/images/3/38/99_Beata_nobis.mp3,https://liberhymnarius.org/index.php?title=File:99_Beata_nobis.mp3,1679858,audio/mp3,2011-06-07T09:18:01Z
"Rerum,_Deus,_fons_omnium.mp3","Rerum,_Deus,_fons_omnium.mp3",https://liberhymnarius.org/images/7/7a/Rerum%2C_Deus%2C_fons_omnium.mp3,"https://liberhymnarius.org/index.php?title=File:Rerum,_Deus,_fons_omnium.mp3",931548,audio/mp3,2010-10-24T22:02:59Z
Rerum_Deus_fons.mp3,Rerum_Deus_fons.mp3,https://liberhymnarius.org/images/8/85/Rerum_Deus_fons.mp3,https://liberhymnarius.org/index.php?title=File:Rerum_Deus_fons.mp3,931548,audio/mp3,2010-10-24T20:44:32Z
